30, MT, 04, 00110600, 4, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 03, 00339000, 3, 0
30, MT, 02, 00020200, 2, 0
30, MT, 02, 00031100, 3, 0
30, MT, 02, 00110000, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 04, 00087000, 2, 0
30, MT, 02, 00020300, 2, 00210
30, MT, 1, 0, 1, 00530
30, MT, 02, 00018000, 1, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 04, 00028800, 2, 0
30, MT, 02, 00071000, 2, 0
30, MT, 03, 00057000, 3, 0
30, MT, 02, 00074940, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 04, 00040000, 1, 0
30, MT, 05, 00035100, 1, 00690
30, MT, 04, 00150000, 2, 0
30, MT, 05, 00045900, 2, 0
30, MT, 02, 00056500, 3, 0
30, MT, 02, 00040500, 5, 0
30, MT, 1, 0, 4, 01200
30, MT, 1, 0, 1, 00500
30, MT, 03, 00071000, 3, 0
30, MT, 03, 00098000, 2, 0
30, MT, 03, 00022000, 1, 00270
30, MT, 02, 00042100, 3, 0
30, MT, 04, 00063930, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00064600, 1, 0
30, MT, 04, 00039900, 3, 0
30, MT, 02, 00040000, 2, 0
30, MT, 02, 00031100, 3, 0
30, MT, 04, 00052500, 2, 0
30, MT, 03, 00057200, 3, 00460
30, MT, 02, 00035200, 5, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00018000, 1, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00110000, 2, 0
30, MT, 02, 00038400, 1, 0
30, MT, 02, 00060000, 4, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00063800, 5, 0
30, MT, 05, 00026734, 2, 0
30, MT, 1, 0, 1, 00350
30, MT, 02, 00026600, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 2, 0
30, MT, 02, 00045100, 3, 0
30, MT, 1, 0, 1, 00350
30, MT, 02, 00044400, 4, 0
30, MT, 03, 00035500, 2, 0
30, MT, 02, 00105000, 1, 0
30, MT, 02, 00047400, 2, 0
30, MT, 02, 00059400, 3, 0
30, MT, 1, 0, 1, 00450
30, MT, 1, 0, 0, 0
30, MT, 03, 00059400, 3, 0
30, MT, 03, 00053000, 3, 0
30, MT, 03, 00047340, 4, 0
30, MT, 05, 00041000, 2, 0
30, MT, 03, 00114800, 3, 0
30, MT, 1, 0, 2, 00750
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 1, 00450
30, MT, 02, 00021200, 1, 0
30, MT, 02, 00047000, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 04, 00169500, 3, 0
30, MT, 03, 00050004, 3, 0
30, MT, 1, 0, 3, 0
30, MT, 1, 0, 2, 0
30, MT, 02, 00075000, 2, 00880
30, MT, 1, 0, 0, 0
30, MT, 04, 00089000, 2, 0
30, MT, 03, 00067300, 3, 0
30, MT, 1, 0, 2, 0
30, MT, 03, 00057500, 4, 0
30, MT, 02, 00019500, 2, 0
30, MT, 02, 00027700, 2, 0
30, MT, 02, 00029000, 1, 0
30, MT, 05, 00144000, 2, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 1, 00490
30, MT, 1, 0, 0, 0
30, MT, 02, 00070000, 2, 0
30, MT, 02, 00012500, 1, 0
30, MT, 03, 00037000, 4, 0
30, MT, 02, 00077300, 3, 0
30, MT, 02, 00031100, 3, 0
30, MT, 02, 00156001, 3, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00053000, 2, 0
30, MT, 04, 00070000, 2, 0
30, MT, 02, 00020200, 2, 00530
30, MT, 03, 00016400, 2, 0
30, MT, 02, 00058150, 2, 0
30, MT, 02, 00082000, 2, 0
30, MT, 03, 00040600, 2, 00410
30, MT, 1, 0, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00035000, 3, 0
30, MT, 02, 00016000, 2, 0
30, MT, 04, 00023520, 3, 0
30, MT, 02, 00023300, 3, 0
30, MT, 1, 0, 2, 0
30, MT, 03, 00030200, 3, 0
30, MT, 1, 0, 2, 0
30, MT, 03, 0, 1, 00600
30, MT, 02, 00051000, 2, 0
30, MT, 02, 00022900, 1, 0
30, MT, 1, 0, 1, 00430
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 2, 0
30, MT, 04, 00018500, 2, 0
30, MT, 02, 00020800, 2, 0
30, MT, 1, 0, 1, 00550
30, MT, 1, 0, 0, 00200
30, MT, 02, 00095000, 2, 00950
30, MT, 1, 0, 0, 0
30, MT, 06, 00080100, 4, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00024900, 2, 0
30, MT, 1, 0, 1, 00600
30, MT, 1, 0, 2, 0
30, MT, 03, 00120300, 3, 0
30, MT, 04, 00103000, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 0, 1, 00250
30, MT, 02, 00060000, 2, 01000
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 00700
30, MT, 1, 0, 0, 0
30, MT, 04, 00056000, 2, 0
30, MT, 1, 0, 1, 00460
30, MT, 02, 00056000, 2, 0
30, MT, 03, 00033300, 4, 0
30, MT, 04, 00040600, 2, 0
30, MT, 04, 00033400, 1, 0
30, MT, 09, 00019240, 3, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00077100, 2, 0
30, MT, 1, 0, 1, 00400
30, MT, 1, 0, 2, 0
30, MT, 02, 0, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00022610, 3, 0
30, MT, 1, 0, 1, 00730
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 00400
30, MT, 05, 00101000, 3, 0
30, MT, 02, 00027200, 2, 0
30, MT, 02, 00028300, 3, 0
30, MT, 02, 00127100, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 1, 00800
30, MT, 1, 0, 0, 00190
30, MT, 1, 0, 1, 00620
30, MT, 1, 0, 1, 00400
30, MT, 02, 00056000, 6, 0
30, MT, 1, 0, 3, 0
30, MT, 03, 00054800, 5, 00650
30, MT, 1, 0, 1, 0
30, MT, 02, 00052100, 3, 0
30, MT, 1, 0, 1, 0
30, MT, 04, 00022920, 2, 00600
30, MT, 1, 0, 0, 0
30, MT, 02, 00034800, 4, 0
30, MT, 07, 00015900, 1, 0
30, MT, 02, 00056100, 2, 0
30, MT, 02, 00025180, 2, 0
30, MT, 03, 00054400, 4, 0
30, MT, 1, 0, 1, 00230
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 2, 0
30, MT, 04, 00130004, 4, 0
30, MT, 04, 00048080, 2, 00800
30, MT, 1, 0, 0, 0
30, MT, 04, 00076200, 2, 0
30, MT, 02, 00054000, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 1, 0
30, MT, 04, 00057600, 3, 00680
30, MT, 02, 00036200, 4, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 1, 00710
30, MT, 1, 0, 0, 00280
30, MT, 1, 0, 2, 0
30, MT, 04, 00087380, 3, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 05, 00076000, 5, 0
30, MT, 03, 00053000, 2, 0
30, MT, 02, 00056000, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00036800, 2, 0
30, MT, 02, 00045100, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00027400, 2, 0
30, MT, 1, 0, 3, 0
30, MT, 04, 00049800, 4, 0
30, MT, 02, 00095200, 2, 0
30, MT, 03, 00040500, 4, 0
30, MT, 02, 00064400, 2, 0
30, MT, 02, 0, 2, 0
30, MT, 1, 0, 0, 00600
30, MT, 02, 00100400, 3, 0
30, MT, 1, 0, 1, 00200
30, MT, 02, 00083100, 3, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 3, 0
30, MT, 03, 00044000, 2, 0
30, MT, 04, 00050000, 2, 0
30, MT, 06, 00038000, 2, 0
30, MT, 02, 00069500, 4, 0
30, MT, 02, 00092400, 2, 00480
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 2, 00580
30, MT, 1, 0, 0, 00200
30, MT, 02, 00010400, 1, 00430
30, MT, 1, 0, 6, 00250
30, MT, 02, 00156800, 4, 0
30, MT, 03, 00073800, 3, 0
30, MT, 04, 00060100, 4, 0
30, MT, 04, 00072200, 2, 00300
30, MT, 1, 0, 0, 0
30, MT, 03, 00010300, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00102710, 4, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00095000, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00048000, 3, 0
30, MT, 03, 00046610, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 03, 00095000, 4, 0
30, MT, 02, 00032200, 2, 0
30, MT, 04, 0, 4, 0
30, MT, 03, 00112500, 3, 0
30, MT, 04, 00110000, 5, 0
30, MT, 05, 00037000, 2, 0
30, MT, 02, 00020900, 1, 0
30, MT, 1, 0, 3, 0
30, MT, 1, 0, 6, 0
30, MT, 1, 0, 3, 0
30, MT, 02, 00022650, 2, 0
30, MT, 04, 00052500, 2, 0
30, MT, 03, 00060000, 1, 00410
30, MT, 06, 00044600, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00019900, 2, 00500
30, MT, 03, 00039400, 2, 0
30, MT, 04, 00042000, 3, 0
30, MT, 02, 00068230, 3, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 0, 00400
30, MT, 1, 0, 1, 00230
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 2, 0
30, MT, 03, 00080000, 2, 0
30, MT, 1, 0, 2, 0
30, MT, 02, 00053500, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 05, 00098750, 2, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 2, 00300
30, MT, 02, 00031000, 3, 0
30, MT, 02, 00073000, 3, 0
30, MT, 1, 0, 0, 00280
30, MT, 03, 00036800, 3, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00037500, 1, 0
30, MT, 1, 0, 1, 00150
30, MT, 02, 00034000, 3, 00430
30, MT, 02, 00100000, 2, 0
30, MT, 03, 00031400, 1, 0
30, MT, 1, 0, 3, 0
30, MT, 03, 00096500, 2, 0
30, MT, 02, 00036000, 5, 0
30, MT, 02, 00081900, 3, 0
30, MT, 02, 00030000, 3, 0
30, MT, 1, 0, 0, 00630
30, MT, 02, 00072000, 3, 0
30, MT, 04, 00018000, 2, 0
30, MT, 1, 0, 4, 0
30, MT, 02, 00091800, 3, 0
30, MT, 04, 00137100, 2, 01000
30, MT, 1, 0, 1, 0
30, MT, 02, 00015740, 1, 0
30, MT, 02, 00091000, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 03, 00015600, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00032000, 3, 00500
30, MT, 1, 0, 0, 0
30, MT, 04, 00053500, 4, 0
30, MT, 02, 00038400, 3, 0
30, MT, 02, 00021200, 2, 0
30, MT, 03, 00090300, 2, 0
30, MT, 06, 00138000, 0, 0
30, MT, 04, 00075000, 3, 0
30, MT, 02, 00067100, 1, 00650
30, MT, 1, 0, 0, 0
30, MT, 03, 00011000, 1, 00950
30, MT, 02, 00017050, 1, 00430
30, MT, 03, 0, 1, 0
30, MT, 1, 0, 3, 0
30, MT, 02, 00031400, 3, 0
30, MT, 02, 00014900, 2, 0
30, MT, 1, 0, 2, 0
30, MT, 02, 00028700, 3, 00400
30, MT, 1, 0, 0, 0
30, MT, 02, 00067500, 2, 0
30, MT, 03, 00039000, 2, 00680
30, MT, 1, 0, 1, 00500
30, MT, 1, 0, 0, 0
30, MT, 03, 00056000, 6, 0
30, MT, 02, 00022000, 1, 0
30, MT, 02, 00076600, 4, 0
30, MT, 1, 0, 1, 00530
30, MT, 02, 00084180, 0, 0
30, MT, 03, 00109400, 3, 0
30, MT, 04, 00107500, 6, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00081600, 2, 0
30, MT, 04, 00044700, 5, 0
30, MT, 02, 00060250, 4, 0
30, MT, 1, 0, 1, 00490
30, MT, 02, 00010760, 4, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 4, 0
30, MT, 02, 00032490, 1, 00400
30, MT, 02, 00092000, 2, 00530
30, MT, 02, 00062600, 2, 0
30, MT, 1, 0, 1, 00330
30, MT, 07, 00079700, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00023760, 3, 0
30, MT, 03, 0, 1, 0
30, MT, 02, 0, 3, 0
30, MT, 1, 0, 0, 00430
30, MT, 1, 0, 0, 00200
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 00480
30, MT, 02, 00049010, 4, 0
30, MT, 02, 0, 1, 00450
30, MT, 1, 0, 1, 0
30, MT, 04, 00066000, 6, 0
30, MT, 1, 0, 0, 0
30, MT, 05, 00022200, 4, 0
30, MT, 02, 00058070, 2, 0
30, MT, 02, 00019810, 2, 0
30, MT, 02, 0, 1, 00150
30, MT, 04, 00028500, 2, 0
30, MT, 03, 00022370, 6, 0
30, MT, 03, 00030000, 2, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 03, 00030700, 5, 0
30, MT, 02, 00063000, 2, 0
30, MT, 02, 00114200, 3, 0
30, MT, 03, 00030000, 2, 0
30, MT, 05, 00231000, 6, 0
30, MT, 1, 0, 0, 0
30, MT, 03, 00010400, 2, 00400
30, MT, 04, 00017900, 1, 00450
30, MT, 03, 00076000, 2, 0
30, MT, 02, 00039700, 2, 0
30, MT, 02, 00081000, 1, 0
30, MT, 05, 00058200, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00034300, 1, 0
30, MT, 02, 00114572, 6, 0
30, MT, 02, 0, 1, 0
30, MT, 02, 00013300, 2, 0
30, MT, 02, 00070000, 2, 0
30, MT, 02, 00018000, 3, 0
30, MT, 02, 00069400, 5, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00320400, 3, 0
30, MT, 1, 0, 1, 0
30, MT, 03, 00035500, 3, 01200
30, MT, 02, 00056000, 3, 0
30, MT, 04, 00117510, 4, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00050000, 2, 00500
30, MT, 02, 00027800, 3, 0
30, MT, 02, 00053080, 3, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00024000, 2, 0
30, MT, 04, 00085000, 3, 0
30, MT, 02, 00040200, 3, 0
30, MT, 02, 00055500, 2, 0
30, MT, 03, 0, 1, 00550
30, MT, 1, 0, 0, 0
30, MT, 02, 00019400, 2, 0
30, MT, 06, 00030000, 0, 0
30, MT, 02, 00033800, 1, 00440
30, MT, 04, 00073000, 3, 0
30, MT, 02, 00062000, 2, 0
30, MT, 03, 00049000, 4, 0
30, MT, 02, 00047400, 4, 0
30, MT, 03, 00046200, 3, 0
30, MT, 02, 00017000, 6, 0
30, MT, 04, 00063000, 3, 0
30, MT, 02, 00122200, 3, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 0, 00230
30, MT, 02, 00020500, 2, 00400
30, MT, 1, 0, 1, 0
30, MT, 03, 00023100, 3, 00150
30, MT, 1, 0, 3, 00980
30, MT, 02, 00058300, 1, 0
30, MT, 02, 00106800, 3, 0
30, MT, 1, 0, 1, 00300
30, MT, 04, 00049000, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 0, 0
30, MT, 03, 0, 1, 00280
30, MT, 1, 0, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 1, 00290
30, MT, 1, 0, 0, 0
30, MT, 02, 00132200, 2, 0
30, MT, 02, 00015450, 3, 0
30, MT, 05, 00072000, 2, 0
30, MT, 02, 00055900, 3, 0
30, MT, 02, 00011600, 2, 0
30, MT, 02, 00030904, 3, 0
30, MT, 04, 00021300, 4, 0
30, MT, 02, 00059000, 3, 0
30, MT, 02, 00024500, 2, 00350
30, MT, 1, 0, 1, 0
30, MT, 03, 00125000, 3, 0
30, MT, 02, 00070000, 2, 0
30, MT, 02, 00021000, 2, 0
30, MT, 02, 00012300, 3, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 3, 0
30, MT, 1, 0, 1, 00430
30, MT, 1, 0, 0, 0
30, MT, 02, 00118500, 3, 0
30, MT, 02, 00029000, 3, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 2, 0
30, MT, 02, 00063570, 2, 0
30, MT, 02, 00074000, 2, 0
30, MT, 03, 00063000, 2, 0
30, MT, 02, 00058000, 2, 0
30, MT, 02, 00062400, 2, 0
30, MT, 02, 00012500, 1, 0
30, MT, 02, 00043500, 3, 0
30, MT, 02, 00089400, 4, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 04, 00059000, 2, 00570
30, MT, 1, 0, 2, 0
30, MT, 05, 00095320, 4, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00052000, 1, 0
30, MT, 1, 0, 1, 0
30, MT, 07, 00052100, 4, 00250
30, MT, 03, 00068600, 3, 0
30, MT, 02, 00100000, 2, 0
30, MT, 02, 00029000, 2, 0
30, MT, 1, 0, 3, 0
30, MT, 1, 0, 1, 00150
30, MT, 05, 00043900, 2, 0
30, MT, 02, 00123800, 2, 0
30, MT, 03, 00085500, 5, 0
30, MT, 03, 00030000, 2, 0
30, MT, 02, 00020400, 1, 0
30, MT, 03, 00055330, 3, 0
30, MT, 03, 00063300, 3, 0
30, MT, 02, 00108500, 2, 0
30, MT, 02, 00037800, 2, 0
30, MT, 05, 00111200, 5, 0
30, MT, 02, 00040210, 4, 0
30, MT, 02, 00028800, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 04, 00047800, 3, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 03, 00043000, 3, 0
30, MT, 1, 0, 1, 00130
30, MT, 04, 00044000, 5, 00880
30, MT, 02, 00044700, 1, 0
30, MT, 1, 0, 2, 0
30, MT, 02, 00064800, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 07, 00029000, 3, 00500
30, MT, 1, 0, 1, 0
30, MT, 02, 00104600, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00011600, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 05, 00063300, 4, 0
30, MT, 1, 0, 1, 0
30, MT, 03, 00103000, 3, 0
30, MT, 02, 00036100, 2, 0
30, MT, 06, 00040000, 2, 0
30, MT, 02, 00056600, 3, 0
30, MT, 1, 0, 1, 0
30, MT, 04, 00058060, 2, 0
30, MT, 1, 0, 0, 01700
30, MT, 02, 00058000, 2, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00046100, 2, 0
30, MT, 05, 00034700, 3, 0
30, MT, 03, 00053800, 3, 00650
30, MT, 1, 0, 1, 00290
30, MT, 1, 0, 2, 00500
30, MT, 1, 0, 3, 00480
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 2, 0
30, MT, 02, 00123500, 2, 0
30, MT, 1, 0, 2, 0
30, MT, 06, 00026501, 2, 0
30, MT, 02, 00051000, 2, 0
30, MT, 02, 00052500, 3, 0
30, MT, 02, 00065400, 2, 0
30, MT, 02, 00013804, 1, 0
30, MT, 02, 00024000, 2, 0
30, MT, 02, 00023200, 2, 0
30, MT, 1, 0, 0, 0
30, MT, 03, 0, 1, 00480
30, MT, 1, 0, 1, 0
30, MT, 02, 00169000, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00011900, 2, 0
30, MT, 02, 0, 1, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00037800, 2, 0
30, MT, 02, 00331000, 3, 0
30, MT, 1, 0, 3, 0
30, MT, 06, 00083700, 5, 00800
30, MT, 1, 0, 0, 00530
30, MT, 1, 0, 1, 00400
30, MT, 05, 00032230, 2, 0
30, MT, 02, 00060000, 3, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 1, 0
30, MT, 02, 00040960, 5, 0
30, MT, 03, 00120000, 3, 0
30, MT, 03, 00031000, 3, 0
30, MT, 03, 00033000, 2, 0
30, MT, 1, 0, 5, 0
30, MT, 1, 0, 0, 0
30, MT, 05, 00040860, 2, 00350
30, MT, 1, 0, 0, 0
30, MT, 03, 00026750, 3, 0
30, MT, 1, 0, 4, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 2, 00650
30, MT, 04, 00073500, 3, 0
30, MT, 03, 0, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 05, 00070500, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 2, 00590
30, MT, 03, 00105000, 6, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 0, 0
30, MT, 1, 0, 1, 0
30, MT, 1, 0, 3, 00460
30, MT, 04, 00094600, 3, 0
30, MT, 1, 0, 0, 0
30, MT, 02, 00021800, 5, 0
30, MT, 02, 00045000, 5, 0
30, MT, 1, 0, 2, 0
30, MT, 1, 0, 2, 0
30, MT, 03, 00049000, 3, 0
